Char	Codept	Name (Digraph)	Link	Html
	U+0000	NULL(NU)	http://unicode-table.com/en/0000
^A	U+0001	START OF HEADING(SH)	http://unicode-table.com/en/0001
^B	U+0002	START OF TEXT(SX)	http://unicode-table.com/en/0002
^C	U+0003	END OF TEXT(EX)	http://unicode-table.com/en/0003
^D	U+0004	END OF TRANSMISSION(ET)	http://unicode-table.com/en/0004
^E	U+0005	ENQUIRY(EQ)	http://unicode-table.com/en/0005
^F	U+0006	ACKNOWLEDGE(AK)	http://unicode-table.com/en/0006
^G	U+0007	BELL(BL)	http://unicode-table.com/en/0007
^H	U+0008	BACKSPACE(BS)	http://unicode-table.com/en/0008
^I	U+0009	CHARACTER TABULATION(HT)	http://unicode-table.com/en/0009/	&#x9;
^@	U+000A	LINE FEED (LF)	http://unicode-table.com/en/000A/	&#xA;
^K	U+000B	LINE TABULATION(VT)	http://unicode-table.com/en/000B
^L	U+000C	FORM FEED (FF)	http://unicode-table.com/en/000C
^M	U+000D	CARRIAGE RETURN (CR)	http://unicode-table.com/en/000D/	&#xD;
^N	U+000E	SHIFT OUT(SO)	http://unicode-table.com/en/000E
^O	U+000F	SHIFT IN(SI)	http://unicode-table.com/en/000F
^P	U+0010	DATA LINK ESCAPE(DL)	http://unicode-table.com/en/0010
^Q	U+0011	DEVICE CONTROL ONE(D1)	http://unicode-table.com/en/0011
^R	U+0012	DEVICE CONTROL TWO(D2)	http://unicode-table.com/en/0012
^S	U+0013	DEVICE CONTROL THREE(D3)	http://unicode-table.com/en/0013
^T	U+0014	DEVICE CONTROL FOUR(D4)	http://unicode-table.com/en/0014
^U	U+0015	NEGATIVE ACKNOWLEDGE(NK)	http://unicode-table.com/en/0015
^V	U+0016	SYNCHRONOUS IDLE(SY)	http://unicode-table.com/en/0016
^W	U+0017	END OF TRANSMISSION BLOCK(EB)	http://unicode-table.com/en/0017
^X	U+0018	CANCEL(CN)	http://unicode-table.com/en/0018
^Y	U+0019	END OF MEDIUM(EM)	http://unicode-table.com/en/0019
^Z	U+001A	SUBSTITUTE(SB)	http://unicode-table.com/en/001A
^[	U+001B	ESCAPE(EC)	http://unicode-table.com/en/001B
^\	U+001C	INFORMATION SEPARATOR FOUR(FS)	http://unicode-table.com/en/001C
^]	U+001D	INFORMATION SEPARATOR THREE(GS)	http://unicode-table.com/en/001D
^^	U+001E	INFORMATION SEPARATOR TWO(RS)	http://unicode-table.com/en/001E
^_	U+001F	INFORMATION SEPARATOR ONE(US)	http://unicode-table.com/en/001F
	U+0020	SPACE(SP)	http://unicode-table.com/en/0020/	&#x20;
!	U+0021	EXCLAMATION MARK	http://unicode-table.com/en/0021/	&#x21;
"	U+0022	QUOTATION MARK	http://unicode-table.com/en/0022	&quot;
#	U+0023	NUMBER SIGN(Nb)	http://unicode-table.com/en/0023/	&#x23;
$	U+0024	DOLLAR SIGN(DO)	http://unicode-table.com/en/0024/	&#x24;
%	U+0025	PERCENT SIGN	http://unicode-table.com/en/0025/	&#x25;
&	U+0026	AMPERSAND	http://unicode-table.com/en/0026	&amp;
'	U+0027	APOSTROPHE	http://unicode-table.com/en/0027	&apos;
(	U+0028	LEFT PARENTHESIS	http://unicode-table.com/en/0028/	&#x28;
)	U+0029	RIGHT PARENTHESIS	http://unicode-table.com/en/0029/	&#x29;
*	U+002A	ASTERISK	http://unicode-table.com/en/002A/	&#x2A;
+	U+002B	PLUS SIGN	http://unicode-table.com/en/002B/	&#x2B;
,	U+002C	COMMA	http://unicode-table.com/en/002C/	&#x2C;
-	U+002D	HYPHEN-MINUS	http://unicode-table.com/en/002D/	&#x2D;
.	U+002E	FULL STOP	http://unicode-table.com/en/002E/	&#x2E;
/	U+002F	SOLIDUS	http://unicode-table.com/en/002F/	&#x2F;
0	U+0030	DIGIT ZERO	http://unicode-table.com/en/0030/	&#x30;
1	U+0031	DIGIT ONE	http://unicode-table.com/en/0031/	&#x31;
2	U+0032	DIGIT TWO	http://unicode-table.com/en/0032/	&#x32;
3	U+0033	DIGIT THREE	http://unicode-table.com/en/0033/	&#x33;
4	U+0034	DIGIT FOUR	http://unicode-table.com/en/0034/	&#x34;
5	U+0035	DIGIT FIVE	http://unicode-table.com/en/0035/	&#x35;
6	U+0036	DIGIT SIX	http://unicode-table.com/en/0036/	&#x36;
7	U+0037	DIGIT SEVEN	http://unicode-table.com/en/0037/	&#x37;
8	U+0038	DIGIT EIGHT	http://unicode-table.com/en/0038/	&#x38;
9	U+0039	DIGIT NINE	http://unicode-table.com/en/0039/	&#x39;
:	U+003A	COLON	http://unicode-table.com/en/003A/	&#x3A;
;	U+003B	SEMICOLON	http://unicode-table.com/en/003B/	&#x3B;
<	U+003C	LESS-THAN SIGN	http://unicode-table.com/en/003C	&lt;
=	U+003D	EQUALS SIGN	http://unicode-table.com/en/003D/	&#x3D;
>	U+003E	GREATER-THAN SIGN	http://unicode-table.com/en/003E	&gt;
?	U+003F	QUESTION MARK	http://unicode-table.com/en/003F/	&#x3F;
@	U+0040	COMMERCIAL AT(At)	http://unicode-table.com/en/0040/	&#x40;
A	U+0041	LATIN CAPITAL LETTER A	http://unicode-table.com/en/0041/	&#x41;
B	U+0042	LATIN CAPITAL LETTER B	http://unicode-table.com/en/0042/	&#x42;
C	U+0043	LATIN CAPITAL LETTER C	http://unicode-table.com/en/0043/	&#x43;
D	U+0044	LATIN CAPITAL LETTER D	http://unicode-table.com/en/0044/	&#x44;
E	U+0045	LATIN CAPITAL LETTER E	http://unicode-table.com/en/0045/	&#x45;
F	U+0046	LATIN CAPITAL LETTER F	http://unicode-table.com/en/0046/	&#x46;
G	U+0047	LATIN CAPITAL LETTER G	http://unicode-table.com/en/0047/	&#x47;
H	U+0048	LATIN CAPITAL LETTER H	http://unicode-table.com/en/0048/	&#x48;
I	U+0049	LATIN CAPITAL LETTER I	http://unicode-table.com/en/0049/	&#x49;
J	U+004A	LATIN CAPITAL LETTER J	http://unicode-table.com/en/004A/	&#x4A;
K	U+004B	LATIN CAPITAL LETTER K	http://unicode-table.com/en/004B/	&#x4B;
L	U+004C	LATIN CAPITAL LETTER L	http://unicode-table.com/en/004C/	&#x4C;
M	U+004D	LATIN CAPITAL LETTER M	http://unicode-table.com/en/004D/	&#x4D;
N	U+004E	LATIN CAPITAL LETTER N	http://unicode-table.com/en/004E/	&#x4E;
O	U+004F	LATIN CAPITAL LETTER O	http://unicode-table.com/en/004F/	&#x4F;
P	U+0050	LATIN CAPITAL LETTER P	http://unicode-table.com/en/0050/	&#x50;
Q	U+0051	LATIN CAPITAL LETTER Q	http://unicode-table.com/en/0051/	&#x51;
R	U+0052	LATIN CAPITAL LETTER R	http://unicode-table.com/en/0052/	&#x52;
S	U+0053	LATIN CAPITAL LETTER S	http://unicode-table.com/en/0053/	&#x53;
T	U+0054	LATIN CAPITAL LETTER T	http://unicode-table.com/en/0054/	&#x54;
U	U+0055	LATIN CAPITAL LETTER U	http://unicode-table.com/en/0055/	&#x55;
V	U+0056	LATIN CAPITAL LETTER V	http://unicode-table.com/en/0056/	&#x56;
W	U+0057	LATIN CAPITAL LETTER W	http://unicode-table.com/en/0057/	&#x57;
X	U+0058	LATIN CAPITAL LETTER X	http://unicode-table.com/en/0058/	&#x58;
Y	U+0059	LATIN CAPITAL LETTER Y	http://unicode-table.com/en/0059/	&#x59;
Z	U+005A	LATIN CAPITAL LETTER Z	http://unicode-table.com/en/005A/	&#x5A;
[	U+005B	LEFT SQUARE BRACKET(<()	http://unicode-table.com/en/005B/	&#x5B;
\	U+005C	REVERSE SOLIDUS(//)	http://unicode-table.com/en/005C/	&#x5C;
]	U+005D	RIGHT SQUARE BRACKET()>)	http://unicode-table.com/en/005D/	&#x5D;
^	U+005E	CIRCUMFLEX ACCENT('>)	http://unicode-table.com/en/005E/	&#x5E;
_	U+005F	LOW LINE	http://unicode-table.com/en/005F/	&#x5F;
`	U+0060	GRAVE ACCENT('!)	http://unicode-table.com/en/0060/	&#x60;
a	U+0061	LATIN SMALL LETTER A	http://unicode-table.com/en/0061/	&#x61;
b	U+0062	LATIN SMALL LETTER B	http://unicode-table.com/en/0062/	&#x62;
c	U+0063	LATIN SMALL LETTER C	http://unicode-table.com/en/0063/	&#x63;
d	U+0064	LATIN SMALL LETTER D	http://unicode-table.com/en/0064/	&#x64;
e	U+0065	LATIN SMALL LETTER E	http://unicode-table.com/en/0065/	&#x65;
f	U+0066	LATIN SMALL LETTER F	http://unicode-table.com/en/0066/	&#x66;
g	U+0067	LATIN SMALL LETTER G	http://unicode-table.com/en/0067/	&#x67;
h	U+0068	LATIN SMALL LETTER H	http://unicode-table.com/en/0068/	&#x68;
i	U+0069	LATIN SMALL LETTER I	http://unicode-table.com/en/0069/	&#x69;
j	U+006A	LATIN SMALL LETTER J	http://unicode-table.com/en/006A/	&#x6A;
k	U+006B	LATIN SMALL LETTER K	http://unicode-table.com/en/006B/	&#x6B;
l	U+006C	LATIN SMALL LETTER L	http://unicode-table.com/en/006C/	&#x6C;
m	U+006D	LATIN SMALL LETTER M	http://unicode-table.com/en/006D/	&#x6D;
n	U+006E	LATIN SMALL LETTER N	http://unicode-table.com/en/006E/	&#x6E;
o	U+006F	LATIN SMALL LETTER O	http://unicode-table.com/en/006F/	&#x6F;
p	U+0070	LATIN SMALL LETTER P	http://unicode-table.com/en/0070/	&#x70;
q	U+0071	LATIN SMALL LETTER Q	http://unicode-table.com/en/0071/	&#x71;
r	U+0072	LATIN SMALL LETTER R	http://unicode-table.com/en/0072/	&#x72;
s	U+0073	LATIN SMALL LETTER S	http://unicode-table.com/en/0073/	&#x73;
t	U+0074	LATIN SMALL LETTER T	http://unicode-table.com/en/0074/	&#x74;
u	U+0075	LATIN SMALL LETTER U	http://unicode-table.com/en/0075/	&#x75;
v	U+0076	LATIN SMALL LETTER V	http://unicode-table.com/en/0076/	&#x76;
w	U+0077	LATIN SMALL LETTER W	http://unicode-table.com/en/0077/	&#x77;
x	U+0078	LATIN SMALL LETTER X	http://unicode-table.com/en/0078/	&#x78;
y	U+0079	LATIN SMALL LETTER Y	http://unicode-table.com/en/0079/	&#x79;
z	U+007A	LATIN SMALL LETTER Z	http://unicode-table.com/en/007A/	&#x7A;
{	U+007B	LEFT CURLY BRACKET	http://unicode-table.com/en/007B/	&#x7B;
|	U+007C	VERTICAL LINE(!!)	http://unicode-table.com/en/007C/	&#x7C;
}	U+007D	RIGHT CURLY BRACKET(!))	http://unicode-table.com/en/007D/	&#x7D;
~	U+007E	TILDE('?)	http://unicode-table.com/en/007E/	&#x7E;
^?	U+007F	DELETE(DT)	http://unicode-table.com/en/007F
<80>	U+0080	<control>(PA)	http://unicode-table.com/en/0080
<81>	U+0081	<control>(HO)	http://unicode-table.com/en/0081
<82>	U+0082	BREAK PERMITTED HERE(BH)	http://unicode-table.com/en/0082
<83>	U+0083	NO BREAK HERE(NH)	http://unicode-table.com/en/0083
<84>	U+0084	<control>(IN)	http://unicode-table.com/en/0084
<85>	U+0085	NEXT LINE (NL)	http://unicode-table.com/en/0085
<86>	U+0086	START OF SELECTED AREA(SA)	http://unicode-table.com/en/0086
<87>	U+0087	END OF SELECTED AREA(ES)	http://unicode-table.com/en/0087
<88>	U+0088	CHARACTER TABULATION SET(HS)	http://unicode-table.com/en/0088
<89>	U+0089	CHARACTER TABULATION WITH JUSTIFICATION(HJ)	http://unicode-table.com/en/0089
<8a>	U+008A	LINE TABULATION SET(VS)	http://unicode-table.com/en/008A
<8b>	U+008B	PARTIAL LINE FORWARD(PD)	http://unicode-table.com/en/008B
<8c>	U+008C	PARTIAL LINE BACKWARD(PU)	http://unicode-table.com/en/008C
<8d>	U+008D	REVERSE LINE FEED(RI)	http://unicode-table.com/en/008D
<8e>	U+008E	SINGLE SHIFT TWO(S2)	http://unicode-table.com/en/008E
<8f>	U+008F	SINGLE SHIFT THREE(S3)	http://unicode-table.com/en/008F
<90>	U+0090	DEVICE CONTROL STRING(DC)	http://unicode-table.com/en/0090
<91>	U+0091	PRIVATE USE ONE(P1)	http://unicode-table.com/en/0091
<92>	U+0092	PRIVATE USE TWO(P2)	http://unicode-table.com/en/0092
<93>	U+0093	SET TRANSMIT STATE(TS)	http://unicode-table.com/en/0093
<94>	U+0094	CANCEL CHARACTER(CC)	http://unicode-table.com/en/0094
<95>	U+0095	MESSAGE WAITING(MW)	http://unicode-table.com/en/0095
<96>	U+0096	START OF GUARDED AREA(SG)	http://unicode-table.com/en/0096
<97>	U+0097	END OF GUARDED AREA(EG)	http://unicode-table.com/en/0097
<98>	U+0098	START OF STRING(SS)	http://unicode-table.com/en/0098
<99>	U+0099	<control>(GC)	http://unicode-table.com/en/0099
<9a>	U+009A	SINGLE CHARACTER INTRODUCER(SC)	http://unicode-table.com/en/009A
<9b>	U+009B	CONTROL SEQUENCE INTRODUCER(CI)	http://unicode-table.com/en/009B
<9c>	U+009C	STRING TERMINATOR(ST)	http://unicode-table.com/en/009C
<9d>	U+009D	OPERATING SYSTEM COMMAND(OC)	http://unicode-table.com/en/009D
<9e>	U+009E	PRIVACY MESSAGE(PM)	http://unicode-table.com/en/009E
<9f>	U+009F	APPLICATION PROGRAM COMMAND(AC)	http://unicode-table.com/en/009F
 	U+00A0	NO-BREAK SPACE(NS)	http://unicode-table.com/en/00A0	&nbsp;
¡	U+00A1	INVERTED EXCLAMATION MARK(!I ~!)	http://unicode-table.com/en/00A1	&iexcl;
¢	U+00A2	CENT SIGN(Ct c|)	http://unicode-table.com/en/00A2	&cent;
£	U+00A3	POUND SIGN(Pd $$)	http://unicode-table.com/en/00A3	&pound;
¤	U+00A4	CURRENCY SIGN(Cu ox)	http://unicode-table.com/en/00A4	&curren;
¥	U+00A5	YEN SIGN(Ye Y-)	http://unicode-table.com/en/00A5	&yen;
¦	U+00A6	BROKEN BAR(BB ||)	http://unicode-table.com/en/00A6	&brvbar;
§	U+00A7	SECTION SIGN(SE)	http://unicode-table.com/en/00A7	&sect;
¨	U+00A8	DIAERESIS(':)	http://unicode-table.com/en/00A8	&uml;
©	U+00A9	COPYRIGHT SIGN(Co cO)	http://unicode-table.com/en/00A9	&copy;
ª	U+00AA	FEMININE ORDINAL INDICATOR(-a)	http://unicode-table.com/en/00AA	&ordf;
«	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK(<<)	http://unicode-table.com/en/00AB	&laquo;
¬	U+00AC	NOT SIGN(NO -,)	http://unicode-table.com/en/00AC	&not;
­	U+00AD	SOFT HYPHEN(--)	http://unicode-table.com/en/00AD	&shy;
®	U+00AE	REGISTERED SIGN(Rg)	http://unicode-table.com/en/00AE	&reg;
¯	U+00AF	MACRON('m -=)	http://unicode-table.com/en/00AF	&macr;
°	U+00B0	DEGREE SIGN(DG ~o)	http://unicode-table.com/en/00B0	&deg;
±	U+00B1	PLUS-MINUS SIGN(+-)	http://unicode-table.com/en/00B1	&plusmn;
²	U+00B2	SUPERSCRIPT TWO(2S 22 `2)	http://unicode-table.com/en/00B2	&sup2;
³	U+00B3	SUPERSCRIPT THREE(3S 33 `3)	http://unicode-table.com/en/00B3	&sup3;
´	U+00B4	ACUTE ACCENT('')	http://unicode-table.com/en/00B4	&acute;
µ	U+00B5	MICRO SIGN(My)	http://unicode-table.com/en/00B5	&micro;
¶	U+00B6	PILCROW SIGN(PI pp)	http://unicode-table.com/en/00B6	&para;
·	U+00B7	MIDDLE DOT(.M ~.)	http://unicode-table.com/en/00B7	&middot;
¸	U+00B8	CEDILLA(',)	http://unicode-table.com/en/00B8	&cedil;
¹	U+00B9	SUPERSCRIPT ONE(1S 11 `1)	http://unicode-table.com/en/00B9	&sup1;
º	U+00BA	MASCULINE ORDINAL INDICATOR(-o)	http://unicode-table.com/en/00BA	&ordm;
»	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK(>>)	http://unicode-table.com/en/00BB	&raquo;
¼	U+00BC	VULGAR FRACTION ONE QUARTER(14)	http://unicode-table.com/en/00BC	&frac14;
½	U+00BD	VULGAR FRACTION ONE HALF(12)	http://unicode-table.com/en/00BD	&frac12;
¾	U+00BE	VULGAR FRACTION THREE QUARTERS(34)	http://unicode-table.com/en/00BE	&frac34;
¿	U+00BF	INVERTED QUESTION MARK(?I ~?)	http://unicode-table.com/en/00BF	&iquest;
À	U+00C0	LATIN CAPITAL LETTER A WITH GRAVE(A! A`)	http://unicode-table.com/en/00C0	&Agrave;
Á	U+00C1	LATIN CAPITAL LETTER A WITH ACUTE(A')	http://unicode-table.com/en/00C1	&Aacute;
Â	U+00C2	LATIN CAPITAL LETTER A WITH CIRCUMFLEX(A> A^)	http://unicode-table.com/en/00C2	&Acirc;
Ã	U+00C3	LATIN CAPITAL LETTER A WITH TILDE(A? A~)	http://unicode-table.com/en/00C3	&Atilde;
Ä	U+00C4	LATIN CAPITAL LETTER A WITH DIAERESIS(A: A")	http://unicode-table.com/en/00C4	&Auml;
Å	U+00C5	LATIN CAPITAL LETTER A WITH RING ABOVE(AA A@)	http://unicode-table.com/en/00C5	&Aring;
Æ	U+00C6	LATIN CAPITAL LETTER AE(AE)	http://unicode-table.com/en/00C6	&AElig;
Ç	U+00C7	LATIN CAPITAL LETTER C WITH CEDILLA(C,)	http://unicode-table.com/en/00C7	&Ccedil;
È	U+00C8	LATIN CAPITAL LETTER E WITH GRAVE(E! E`)	http://unicode-table.com/en/00C8	&Egrave;
É	U+00C9	LATIN CAPITAL LETTER E WITH ACUTE(E')	http://unicode-table.com/en/00C9	&Eacute;
Ê	U+00CA	LATIN CAPITAL LETTER E WITH CIRCUMFLEX(E> E^)	http://unicode-table.com/en/00CA	&Ecirc;
Ë	U+00CB	LATIN CAPITAL LETTER E WITH DIAERESIS(E: E")	http://unicode-table.com/en/00CB	&Euml;
Ì	U+00CC	LATIN CAPITAL LETTER I WITH GRAVE(I! I`)	http://unicode-table.com/en/00CC	&Igrave;
Í	U+00CD	LATIN CAPITAL LETTER I WITH ACUTE(I')	http://unicode-table.com/en/00CD	&Iacute;
Î	U+00CE	LATIN CAPITAL LETTER I WITH CIRCUMFLEX(I> I^)	http://unicode-table.com/en/00CE	&Icirc;
Ï	U+00CF	LATIN CAPITAL LETTER I WITH DIAERESIS(I: I")	http://unicode-table.com/en/00CF	&Iuml;
Ð	U+00D0	LATIN CAPITAL LETTER ETH(D-)	http://unicode-table.com/en/00D0	&ETH;
Ñ	U+00D1	LATIN CAPITAL LETTER N WITH TILDE(N? N~)	http://unicode-table.com/en/00D1	&Ntilde;
Ò	U+00D2	LATIN CAPITAL LETTER O WITH GRAVE(O! O`)	http://unicode-table.com/en/00D2	&Ograve;
Ó	U+00D3	LATIN CAPITAL LETTER O WITH ACUTE(O')	http://unicode-table.com/en/00D3	&Oacute;
Ô	U+00D4	LATIN CAPITAL LETTER O WITH CIRCUMFLEX(O> O^)	http://unicode-table.com/en/00D4	&Ocirc;
Õ	U+00D5	LATIN CAPITAL LETTER O WITH TILDE(O? O~)	http://unicode-table.com/en/00D5	&Otilde;
Ö	U+00D6	LATIN CAPITAL LETTER O WITH DIAERESIS(O:)	http://unicode-table.com/en/00D6	&Ouml;
×	U+00D7	MULTIPLICATION SIGN(*X /\)	http://unicode-table.com/en/00D7	&times;
Ø	U+00D8	LATIN CAPITAL LETTER O WITH STROKE(O/)	http://unicode-table.com/en/00D8	&Oslash;
Ù	U+00D9	LATIN CAPITAL LETTER U WITH GRAVE(U! U`)	http://unicode-table.com/en/00D9	&Ugrave;
Ú	U+00DA	LATIN CAPITAL LETTER U WITH ACUTE(U')	http://unicode-table.com/en/00DA	&Uacute;
Û	U+00DB	LATIN CAPITAL LETTER U WITH CIRCUMFLEX(U> U^)	http://unicode-table.com/en/00DB	&Ucirc;
Ü	U+00DC	LATIN CAPITAL LETTER U WITH DIAERESIS(U:)	http://unicode-table.com/en/00DC	&Uuml;
Ý	U+00DD	LATIN CAPITAL LETTER Y WITH ACUTE(Y')	http://unicode-table.com/en/00DD	&Yacute;
Þ	U+00DE	LATIN CAPITAL LETTER THORN(TH Ip)	http://unicode-table.com/en/00DE	&THORN;
ß	U+00DF	LATIN SMALL LETTER SHARP S(ss)	http://unicode-table.com/en/00DF	&szlig;
à	U+00E0	LATIN SMALL LETTER A WITH GRAVE(a! a`)	http://unicode-table.com/en/00E0	&agrave;
á	U+00E1	LATIN SMALL LETTER A WITH ACUTE(a')	http://unicode-table.com/en/00E1	&aacute;
â	U+00E2	LATIN SMALL LETTER A WITH CIRCUMFLEX(a> a^)	http://unicode-table.com/en/00E2	&acirc;
ã	U+00E3	LATIN SMALL LETTER A WITH TILDE(a? a~)	http://unicode-table.com/en/00E3	&atilde;
ä	U+00E4	LATIN SMALL LETTER A WITH DIAERESIS(a: a")	http://unicode-table.com/en/00E4	&auml;
å	U+00E5	LATIN SMALL LETTER A WITH RING ABOVE(aa a@)	http://unicode-table.com/en/00E5	&aring;
æ	U+00E6	LATIN SMALL LETTER AE(ae)	http://unicode-table.com/en/00E6	&aelig;
ç	U+00E7	LATIN SMALL LETTER C WITH CEDILLA(c,)	http://unicode-table.com/en/00E7	&ccedil;
è	U+00E8	LATIN SMALL LETTER E WITH GRAVE(e! e`)	http://unicode-table.com/en/00E8	&egrave;
é	U+00E9	LATIN SMALL LETTER E WITH ACUTE(e')	http://unicode-table.com/en/00E9	&eacute;
ê	U+00EA	LATIN SMALL LETTER E WITH CIRCUMFLEX(e> e^)	http://unicode-table.com/en/00EA	&ecirc;
ë	U+00EB	LATIN SMALL LETTER E WITH DIAERESIS(e: e")	http://unicode-table.com/en/00EB	&euml;
ì	U+00EC	LATIN SMALL LETTER I WITH GRAVE(i! i`)	http://unicode-table.com/en/00EC	&igrave;
í	U+00ED	LATIN SMALL LETTER I WITH ACUTE(i')	http://unicode-table.com/en/00ED	&iacute;
î	U+00EE	LATIN SMALL LETTER I WITH CIRCUMFLEX(i> i^)	http://unicode-table.com/en/00EE	&icirc;
ï	U+00EF	LATIN SMALL LETTER I WITH DIAERESIS(i:)	http://unicode-table.com/en/00EF	&iuml;
ð	U+00F0	LATIN SMALL LETTER ETH(d-)	http://unicode-table.com/en/00F0	&eth;
ñ	U+00F1	LATIN SMALL LETTER N WITH TILDE(n? n~)	http://unicode-table.com/en/00F1	&ntilde;
ò	U+00F2	LATIN SMALL LETTER O WITH GRAVE(o! o`)	http://unicode-table.com/en/00F2	&ograve;
ó	U+00F3	LATIN SMALL LETTER O WITH ACUTE(o')	http://unicode-table.com/en/00F3	&oacute;
ô	U+00F4	LATIN SMALL LETTER O WITH CIRCUMFLEX(o> o^)	http://unicode-table.com/en/00F4	&ocirc;
õ	U+00F5	LATIN SMALL LETTER O WITH TILDE(o? o~)	http://unicode-table.com/en/00F5	&otilde;
ö	U+00F6	LATIN SMALL LETTER O WITH DIAERESIS(o:)	http://unicode-table.com/en/00F6	&ouml;
÷	U+00F7	DIVISION SIGN(-:)	http://unicode-table.com/en/00F7	&divide;
ø	U+00F8	LATIN SMALL LETTER O WITH STROKE(o/)	http://unicode-table.com/en/00F8	&oslash;
ù	U+00F9	LATIN SMALL LETTER U WITH GRAVE(u! u`)	http://unicode-table.com/en/00F9	&ugrave;
ú	U+00FA	LATIN SMALL LETTER U WITH ACUTE(u')	http://unicode-table.com/en/00FA	&uacute;
û	U+00FB	LATIN SMALL LETTER U WITH CIRCUMFLEX(u> u^)	http://unicode-table.com/en/00FB	&ucirc;
ü	U+00FC	LATIN SMALL LETTER U WITH DIAERESIS(u:)	http://unicode-table.com/en/00FC	&uuml;
ý	U+00FD	LATIN SMALL LETTER Y WITH ACUTE(y')	http://unicode-table.com/en/00FD	&yacute;
þ	U+00FE	LATIN SMALL LETTER THORN(th)	http://unicode-table.com/en/00FE	&thorn;
ÿ	U+00FF	LATIN SMALL LETTER Y WITH DIAERESIS(y: y")	http://unicode-table.com/en/00FF	&yuml;
Ā	U+0100	LATIN CAPITAL LETTER A WITH MACRON(A-)	http://unicode-table.com/en/0100/	&#x100;
ā	U+0101	LATIN SMALL LETTER A WITH MACRON(a-)	http://unicode-table.com/en/0101/	&#x101;
Ă	U+0102	LATIN CAPITAL LETTER A WITH BREVE(A()	http://unicode-table.com/en/0102/	&#x102;
ă	U+0103	LATIN SMALL LETTER A WITH BREVE(a()	http://unicode-table.com/en/0103/	&#x103;
Ą	U+0104)	http://unicode-table.com/en/0104/	&#x104;	LATIN CAPITAL LETTER A WITH OGONEK(A;
ą	U+0105)	http://unicode-table.com/en/0105/	&#x105;	LATIN SMALL LETTER A WITH OGONEK(a;
Ć	U+0106	LATIN CAPITAL LETTER C WITH ACUTE(C')	http://unicode-table.com/en/0106/	&#x106;
ć	U+0107	LATIN SMALL LETTER C WITH ACUTE(c')	http://unicode-table.com/en/0107/	&#x107;
Ĉ	U+0108	LATIN CAPITAL LETTER C WITH CIRCUMFLEX(C>)	http://unicode-table.com/en/0108/	&#x108;
ĉ	U+0109	LATIN SMALL LETTER C WITH CIRCUMFLEX(c>)	http://unicode-table.com/en/0109/	&#x109;
Ċ	U+010A	LATIN CAPITAL LETTER C WITH DOT ABOVE(C.)	http://unicode-table.com/en/010A/	&#x10A;
ċ	U+010B	LATIN SMALL LETTER C WITH DOT ABOVE(c.)	http://unicode-table.com/en/010B/	&#x10B;
Č	U+010C	LATIN CAPITAL LETTER C WITH CARON(C<)	http://unicode-table.com/en/010C/	&#x10C;
č	U+010D	LATIN SMALL LETTER C WITH CARON(c<)	http://unicode-table.com/en/010D/	&#x10D;
Ď	U+010E	LATIN CAPITAL LETTER D WITH CARON(D<)	http://unicode-table.com/en/010E/	&#x10E;
ď	U+010F	LATIN SMALL LETTER D WITH CARON(d<)	http://unicode-table.com/en/010F/	&#x10F;
Đ	U+0110	LATIN CAPITAL LETTER D WITH STROKE(D/)	http://unicode-table.com/en/0110/	&#x110;
đ	U+0111	LATIN SMALL LETTER D WITH STROKE(d/)	http://unicode-table.com/en/0111/	&#x111;
Ē	U+0112	LATIN CAPITAL LETTER E WITH MACRON(E-)	http://unicode-table.com/en/0112/	&#x112;
ē	U+0113	LATIN SMALL LETTER E WITH MACRON(e-)	http://unicode-table.com/en/0113/	&#x113;
Ĕ	U+0114	LATIN CAPITAL LETTER E WITH BREVE(E()	http://unicode-table.com/en/0114/	&#x114;
ĕ	U+0115	LATIN SMALL LETTER E WITH BREVE(e()	http://unicode-table.com/en/0115/	&#x115;
Ė	U+0116	LATIN CAPITAL LETTER E WITH DOT ABOVE(E.)	http://unicode-table.com/en/0116/	&#x116;
ė	U+0117	LATIN SMALL LETTER E WITH DOT ABOVE(e.)	http://unicode-table.com/en/0117/	&#x117;
Ę	U+0118)	http://unicode-table.com/en/0118/	&#x118;	LATIN CAPITAL LETTER E WITH OGONEK(E;
ę	U+0119)	http://unicode-table.com/en/0119/	&#x119;	LATIN SMALL LETTER E WITH OGONEK(e;
Ě	U+011A	LATIN CAPITAL LETTER E WITH CARON(E<)	http://unicode-table.com/en/011A/	&#x11A;
ě	U+011B	LATIN SMALL LETTER E WITH CARON(e<)	http://unicode-table.com/en/011B/	&#x11B;
Ĝ	U+011C	LATIN CAPITAL LETTER G WITH CIRCUMFLEX(G>)	http://unicode-table.com/en/011C/	&#x11C;
ĝ	U+011D	LATIN SMALL LETTER G WITH CIRCUMFLEX(g>)	http://unicode-table.com/en/011D/	&#x11D;
Ğ	U+011E	LATIN CAPITAL LETTER G WITH BREVE(G()	http://unicode-table.com/en/011E/	&#x11E;
ğ	U+011F	LATIN SMALL LETTER G WITH BREVE(g()	http://unicode-table.com/en/011F/	&#x11F;
Ġ	U+0120	LATIN CAPITAL LETTER G WITH DOT ABOVE(G.)	http://unicode-table.com/en/0120/	&#x120;
ġ	U+0121	LATIN SMALL LETTER G WITH DOT ABOVE(g.)	http://unicode-table.com/en/0121/	&#x121;
